homework,assignment_id,feedback,relevance,concreteness,constructive,relevance_confidence,concreteness_confidence,constructive_confidence
HW2,,StringOperation.java的JavaDoc的第一句少一個句點,1,1,0,0.9842867255210876,0.9913238286972046,0.0068619512021541595
HW2,,要印出“Hello ANDY !”，不是HelloANDY!,1,1,1,0.9958620071411133,0.9947348833084106,0.9288173913955688
HW2,,Pass,0,0,0,0.0046787080354988575,0.004108381923288107,0.007592018228024244
HW2,,Pass,0,0,0,0.0046787080354988575,0.004108381923288107,0.007592018228024244
HW2,,Pass,0,0,0,0.0046787080354988575,0.004108381923288107,0.007592018228024244
HW2,,Pass,0,0,0,0.0046787080354988575,0.004108381923288107,0.007592018228024244
HW2,,Pass,0,0,0,0.0046787080354988575,0.004108381923288107,0.007592018228024244
HW2,,goooooood,0,0,0,0.007750764489173889,0.003155727870762348,0.00538481492549181
HW2,,很整齊,1,0,0,0.9385029673576355,0.0038931670133024454,0.006362394895404577
HW2,,符合,1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,good,0,0,0,0.004608314484357834,0.003942696377635002,0.008103516884148121
HW2,,符合,1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,兩題都少了JavaDoc喔,1,1,0,0.9907031059265137,0.9799485206604004,0.004812738858163357
HW2,,是的!,0,0,0,0.005758651997894049,0.0035781359765678644,0.006589381489902735
HW2,,整齊,1,0,0,0.9408522844314575,0.0040117427706718445,0.006308007054030895
HW2,,符合,1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,符合,1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,符合,1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,兩題都沒有撰寫JavaDoc喔,1,1,0,0.9945802092552185,0.9696152806282043,0.005841600243002176
HW2,,符合,1,0,0,0.7538779377937317,0.0020607744809240103,0.004466123413294554
HW2,,非常棒,0,0,0,0.006438233889639378,0.003383091650903225,0.006107667461037636
HW2,,非常棒,0,0,0,0.006438233889639378,0.003383091650903225,0.006107667461037636
HW2,,非常棒,0,0,0,0.006438233889639378,0.003383091650903225,0.006107667461037636
HW2,,非常棒,0,0,0,0.006438233889639378,0.003383091650903225,0.006107667461037636
HW2,,符合,1,0,0,0.7538779377937317,0.0020607744809240103,0.004466123413294554
HW2,,符合,1,0,0,0.7538779377937317,0.0020607744809240103,0.004466123413294554
HW2,,是,0,0,0,0.005085631273686886,0.003614043351262808,0.007719190791249275
HW2,,符合,1,0,0,0.7538779377937317,0.0020607744809240103,0.004466123413294554
HW2,,符合,1,0,0,0.7538779377937317,0.0020607744809240103,0.004466123413294554
HW2,,符合,1,0,0,0.7538779377937317,0.0020607744809240103,0.004466123413294554
HW2,,符合,1,0,0,0.7538779377937317,0.0020607744809240103,0.004466123413294554
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,是,0,0,0,0.005085633601993322,0.0036140414886176586,0.007719194516539574
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,第二題第二小題顯示字串長度59的前面沒有依據題目要求有一個空格哦,1,1,0,0.982595682144165,0.9933562874794006,0.00876257661730051
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,沒有寫對題目的註解，題2的第3第4小題顛倒順序無備註,1,1,0,0.9941306710243225,0.9916918277740479,0.01526876911520958
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,第一題是要印 “Hello ANDY !”,1,1,0,0.9936307072639465,0.9909987449645996,0.011878144927322865
HW2,,gd,0,0,0,0.004923103842884302,0.003919435665011406,0.007407437544316053
HW2,,gd,0,0,0,0.004923103842884302,0.003919435665011406,0.007407437544316053
HW2,,gd,0,0,0,0.004923103842884302,0.003919435665011406,0.007407437544316053
HW2,,gd,0,0,0,0.004923103842884302,0.003919435665011406,0.007407437544316053
HW2,,gd,0,0,0,0.004923103842884302,0.003919435665011406,0.007407437544316053
HW2,,強喔,0,0,0,0.006284307222813368,0.003117990680038929,0.006946905981749296
HW2,,強喔,0,0,0,0.006284307222813368,0.003117990680038929,0.006946905981749296
HW2,,強喔,0,0,0,0.006284307222813368,0.003117990680038929,0.006946905981749296
HW2,,強喔,0,0,0,0.006284307222813368,0.003117990680038929,0.006946905981749296
HW2,,強喔,0,0,0,0.006284307222813368,0.003117990680038929,0.006946905981749296
HW2,,強喔,0,0,0,0.006284307222813368,0.003117990680038929,0.006946905981749296
HW2,,Greet.java : spacebar is between ANDY and ! ,1,1,0,0.9839416146278381,0.9928176403045654,0.007956219837069511
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,完全符合，讚讚~,1,0,0,0.9014825820922852,0.003048771061003208,0.005371933802962303
HW2,,非常整齊、清楚,1,0,0,0.9679686427116394,0.00835371669381857,0.0044284723699092865
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384249106049538,0.004098597913980484
HW2,,符合，讚讚,1,0,0,0.7421906590461731,0.001872871071100235,0.005281566642224789
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,不錯哦 666,0,0,0,0.008823406882584095,0.00360662117600441,0.004263498820364475
HW2,,不錯哦 666,0,0,0,0.008823406882584095,0.00360662117600441,0.004263498820364475
HW2,,不錯哦 666,0,0,0,0.008823406882584095,0.00360662117600441,0.004263498820364475
HW2,,不錯哦 666,0,0,0,0.008823406882584095,0.00360662117600441,0.004263498820364475
HW2,,不錯哦 666,0,0,0,0.008823406882584095,0.00360662117600441,0.004263498820364475
HW2,,不錯哦 666,0,0,0,0.008823406882584095,0.00360662117600441,0.004263498820364475
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,有喔,0,0,0,0.0090520940721035,0.0026034379843622446,0.005800287704914808
HW2,,不會閱讀困難,1,0,0,0.939186155796051,0.006511736661195755,0.0031241208780556917
HW2,,有喔,0,0,0,0.0090520940721035,0.0026034379843622446,0.005800287704914808
HW2,,有喔,0,0,0,0.0090520940721035,0.0026034379843622446,0.005800287704914808
HW2,,有喔,0,0,0,0.0090520940721035,0.0026034379843622446,0.005800287704914808
HW2,,有喔,0,0,0,0.0090520940721035,0.0026034379843622446,0.005800287704914808
HW2,,有的~,0,0,0,0.00771294767037034,0.0030478741973638535,0.0056109302677214146
HW2,,有的~,0,0,0,0.00771294767037034,0.0030478741973638535,0.0056109302677214146
HW2,,有的~,0,0,0,0.00771294767037034,0.0030478741973638535,0.0056109302677214146
HW2,,有的~,0,0,0,0.00771294767037034,0.0030478741973638535,0.0056109302677214146
HW2,,有的~,0,0,0,0.00771294767037034,0.0030478741973638535,0.0056109302677214146
HW2,,有的~,0,0,0,0.00771294767037034,0.0030478741973638535,0.0056109302677214146
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,很整齊,1,0,0,0.9385029673576355,0.003893172601237893,0.006362391635775566
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,是的,0,0,0,0.005737836938351393,0.0036178692243993282,0.0065531544387340546
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,很棒,0,0,0,0.005145300179719925,0.003613437293097377,0.007594490423798561
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,pass,0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,"pass
",0,0,0,0.004678710363805294,0.004108381923288107,0.0075920214876532555
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,符合要求,1,0,0,0.883651852607727,0.003018995514139533,0.004452731925994158
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,有寫JavaDoc,1,1,0,0.9921981692314148,0.9611776471138,0.0039138272404670715
HW2,,有印出指定字串,1,1,0,0.9941027760505676,0.9529827833175659,0.004575178027153015
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,符合標準,1,0,0,0.9069363474845886,0.0036384128034114838,0.0040985881350934505
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,good,0,0,0,0.004608314484357834,0.003942694049328566,0.008103516884148121
HW2,,good,0,0,0,0.004608314484357834,0.003942694049328566,0.008103516884148121
HW2,,good,0,0,0,0.004608314484357834,0.003942694049328566,0.008103516884148121
HW2,,good,0,0,0,0.004608314484357834,0.003942694049328566,0.008103516884148121
HW2,,good,0,0,0,0.004608312156051397,0.003942698240280151,0.008103501982986927
HW2,,good,0,0,0,0.004608312156051397,0.003942698240280151,0.008103501982986927
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,全都符合題目要求,1,0,0,0.9631739258766174,0.007647393736988306,0.004115675110369921
HW2,,排版整齊方便閱讀,1,0,0,0.974992573261261,0.0095681082457304,0.005284937098622322
HW2,,宣告變數後都有初始化,1,1,0,0.9908434152603149,0.9695480465888977,0.0040139444172382355
HW2,,符合規定,1,0,0,0.9106364250183105,0.0036142629105597734,0.004339657258242369
HW2,,符合規定,1,0,0,0.9106364250183105,0.0036142629105597734,0.004339657258242369
HW2,,第二題Main裡面的JavaDoc可以再寫詳細點點,1,1,0,0.9941230416297913,0.9948187470436096,0.03231409564614296
HW2,,符合題目的輸出要求,1,0,0,0.9919589757919312,0.2784036695957184,0.0026195740792900324
HW2,,排版整齊方便閱讀,1,0,0,0.974992573261261,0.0095681082457304,0.005284937098622322
HW2,,都有對宣告的變數做初始化,1,1,0,0.9876272678375244,0.9529125094413757,0.0032234033569693565
HW2,,符合命名標準,1,0,0,0.9832049012184143,0.020353659987449646,0.003965421579778194
HW2,,符合命名標準,1,0,0,0.9832049012184143,0.020353659987449646,0.003965421579778194
HW2,,main內沒有寫上註解,1,1,0,0.9961549639701843,0.9870206713676453,0.015227084048092365
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,第1題的main上面沒有@param args的註解,1,1,0,0.9910978078842163,0.9927263259887695,0.010688986629247665
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,greet的main上面沒有@param args註解,1,1,0,0.9915715456008911,0.9924917817115784,0.010797196067869663
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,是，輸出結果符合標準,1,0,0,0.9901672601699829,0.06717469543218613,0.003495528595522046
HW2,,是，排版整齊,1,0,0,0.9619510173797607,0.005019713658839464,0.008809376507997513
HW2,,是，變數命名符合標準,1,0,0,0.9894315004348755,0.03820269927382469,0.004490338731557131
HW2,,是，類別命名符合標準,1,0,0,0.9905423521995544,0.05650283023715019,0.00399322435259819
HW2,,是，方法命名符合標準,1,0,0,0.9877925515174866,0.03894375264644623,0.0036393930204212666
HW2,,是，經checkstyle檢查後無異狀,1,0,0,0.9404937624931335,0.007208460476249456,0.0032232366502285004
HW2,,沒有印東西出來喔,1,0,0,0.9748295545578003,0.033062975853681564,0.0021466335747390985
HW2,,是，很棒喔,0,0,0,0.01027753297239542,0.0021998430602252483,0.006683053448796272
HW2,,是，很棒喔,0,0,0,0.01027753297239542,0.0021998430602252483,0.006683053448796272
HW2,,是，很棒喔,0,0,0,0.01027753297239542,0.0021998430602252483,0.006683053448796272
HW2,,是，很棒喔,0,0,0,0.01027753297239542,0.0021998430602252483,0.006683053448796272
HW2,,javadoc放錯位置喔,1,1,0,0.9909095168113708,0.973112940788269,0.0043371813371777534
HW2,,沒有印東西出來喔,1,0,0,0.9748295545578003,0.033062975853681564,0.0021466335747390985
HW2,,perfect,0,0,0,0.005998421926051378,0.0038412227295339108,0.0058663031086325645
HW2,,perfect,0,0,0,0.005998421926051378,0.0038412227295339108,0.0058663031086325645
HW2,,perfect,0,0,0,0.005998421926051378,0.0038412227295339108,0.0058663031086325645
HW2,,perfect,0,0,0,0.005998421926051378,0.0038412227295339108,0.0058663031086325645
HW2,,javadoc放錯位置喔,1,1,0,0.9909095168113708,0.973112940788269,0.004337181802839041
HW2,,是的，你超棒！,0,0,0,0.010537171736359596,0.002412226749584079,0.005572197027504444
HW2,,是的，還會在每行打上解釋程式碼的註解很棒！,1,1,0,0.9951977133750916,0.7326736450195312,0.4011625349521637
HW2,,是的，有符合,1,0,0,0.9326497316360474,0.004103117622435093,0.004910696763545275
HW2,,"是的，讚！
",0,0,0,0.009380756877362728,0.002426966093480587,0.006217820104211569
HW2,,是的，很棒,0,0,0,0.009076914750039577,0.00249499105848372,0.0061599211767315865
HW2,,"1. 應加上類似這樣的註解
/**
 * This is a StringOperation demo class.
 */
public class StringOperation {
/**
   * This is the main method.
   *
   * @param args output 指定句子.
   */
...
}
2. 程式碼與註解間應至少加上一個空格
3. System.out.println(""length: ""+ len);   --> System.out.println(""length: "" + len);
4. String sub = sentence.substring(28,35);  --> String sub = sentence.substring(28, 35);
     String replaced = sentence.replace(""e"",""1"");  --> String replaced = sentence.replace(""e"", ""1"");",1,1,1,0.9819133877754211,0.9968699812889099,0.9874427914619446
HW2,,是的，超棒！,0,0,0,0.009646043181419373,0.0025851731188595295,0.005510436836630106
HW2,,是的，乾淨整齊！,1,0,0,0.9318612217903137,0.003776852274313569,0.005792882293462753
HW2,,是的，讚讚,0,0,0,0.01078101247549057,0.0022346791811287403,0.006168600171804428
HW2,,是的，很棒,0,0,0,0.009076914750039577,0.00249499105848372,0.0061599211767315865
HW2,,是的，有符合,1,0,0,0.9326497316360474,0.004103117622435093,0.004910696763545275
HW2,,是的，都有符合！！,1,0,0,0.9230485558509827,0.0041051446460187435,0.004191311541944742
HW2,,沒有完成,0,0,0,0.041483182460069656,0.0018198590259999037,0.0035365279763936996
HW2,,沒有完成,0,0,0,0.041483182460069656,0.0018198590259999037,0.0035365279763936996
HW2,,沒有完成,0,0,0,0.041483182460069656,0.0018198590259999037,0.0035365279763936996
HW2,,沒有完成,0,0,0,0.041483182460069656,0.0018198590259999037,0.0035365279763936996
HW2,,沒有完成,0,0,0,0.041483182460069656,0.0018198590259999037,0.0035365279763936996
HW2,,沒有完成,0,0,0,0.041483182460069656,0.0018198590259999037,0.0035365279763936996
HW2,,完成的不錯,0,0,0,0.43038639426231384,0.008039820939302444,0.0012698597274720669
HW2,,是,0,0,0,0.005085631273686886,0.003614043351262808,0.007719190791249275
HW2,,是,0,0,0,0.005085631273686886,0.003614043351262808,0.007719190791249275
HW2,,是,0,0,0,0.005085631273686886,0.003614043351262808,0.007719190791249275
HW2,,是,0,0,0,0.005085631273686886,0.003614043351262808,0.007719190791249275
HW2,,是,0,0,0,0.005085631273686886,0.003614043351262808,0.007719190791249275
HW2,,有符合,1,0,0,0.8651224374771118,0.0026961262337863445,0.004771258216351271
HW2,,整齊,1,0,0,0.9408522844314575,0.0040117427706718445,0.006308007054030895
HW2,,符合,1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,"符合
",1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,符合,1,0,0,0.7538779377937317,0.0020607775077223778,0.0044661276042461395
HW2,,JavaDoc清晰易懂喔,1,0,0,0.972264289855957,0.019712401553988457,0.002473960630595684
HW2,,是的,0,0,0,0.005737831350415945,0.0036178692243993282,0.006553147919476032
HW2,,整齊,1,0,0,0.9408522844314575,0.0040117427706718445,0.006308007054030895
HW2,,是的,0,0,0,0.005737831350415945,0.0036178692243993282,0.006553147919476032
HW2,,是的,0,0,0,0.005737831350415945,0.0036178692243993282,0.006553147919476032
HW2,,是的,0,0,0,0.005737831350415945,0.0036178692243993282,0.0065531483851373196
HW2,,易懂,0,0,0,0.06945101171731949,0.0014130298513919115,0.004702854435890913
HW2,,沒有內容,0,0,0,0.29710179567337036,0.0017408569110557437,0.0029499989468604326
HW2,,Pass,0,0,0,0.0046787080354988575,0.004108380060642958,0.007592018228024244
HW2,,沒有變數,1,0,0,0.9078799486160278,0.0040413676761090755,0.0035752980038523674
HW2,,Pass,0,0,0,0.0046787080354988575,0.004108380060642958,0.007592018228024244
HW2,,Pass,0,0,0,0.004678694996982813,0.0041083781979978085,0.0075920214876532555
HW2,,沒有javadoc,1,1,0,0.9910741448402405,0.9454416632652283,0.003183866385370493
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,讚！,0,0,0,0.005327697843313217,0.0034887979272753,0.007531434763222933
HW2,,整齊,1,0,0,0.9408522844314575,0.004011744633316994,0.006308007054030895
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,是，有完成，很棒！,0,0,0,0.024616125971078873,0.0017129422631114721,0.005182396620512009
HW2,,整齊，方便閱讀,1,0,0,0.961776852607727,0.006339687388390303,0.005124929826706648
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,有符合題目要求,1,0,0,0.9559810757637024,0.006108796689659357,0.004455102141946554
HW2,,很整齊,1,0,0,0.9385029673576355,0.0038931670133024454,0.006362394895404577
HW2,,有,0,0,0,0.0069659617729485035,0.0030403188429772854,0.006308667827397585
HW2,,有,0,0,0,0.0069659617729485035,0.0030403188429772854,0.006308667827397585
HW2,,有,0,0,0,0.0069659617729485035,0.0030403188429772854,0.006308667827397585
HW2,,JavaDoc編寫完善,1,1,0,0.9921466708183289,0.8753484487533569,0.0028827704954892397
HW2,,完全符合題目要求,1,0,0,0.9609348773956299,0.007295477204024792,0.004061229061335325
HW2,,排版整齊，容易閱讀,1,0,0,0.9704312086105347,0.006486914586275816,0.008099807426333427
HW2,,有,0,0,0,0.0069659617729485035,0.0030403188429772854,0.006308667827397585
HW2,,有,0,0,0,0.0069659617729485035,0.0030403188429772854,0.006308667827397585
HW2,,有,0,0,0,0.0069659617729485035,0.0030403188429772854,0.006308667827397585
HW2,,有寫JavaDoc,1,1,0,0.9921981692314148,0.9611776471138,0.0039138272404670715
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,yes,0,0,0,0.004518067929893732,0.004193730186671019,0.007821348495781422
HW2,,yes,0,0,0,0.004518067929893732,0.004193730186671019,0.007821348495781422
HW2,,yes,0,0,0,0.004518067929893732,0.004193730186671019,0.007821348495781422
HW2,,yes,0,0,0,0.004518067929893732,0.004193730186671019,0.007821348495781422
HW2,,yes,0,0,0,0.004518072120845318,0.004193728324025869,0.007821385748684406
HW2,,yes,0,0,0,0.004518072120845318,0.004193728324025869,0.007821385748684406
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,是，寫得很棒~,0,0,0,0.017229199409484863,0.001757077407091856,0.0064428746700286865
HW2,,是，很整齊,1,0,0,0.935552179813385,0.003425802104175091,0.008446110412478447
HW2,,是，完全符合,1,0,0,0.9370712041854858,0.0040874117985367775,0.0054388390854001045
HW2,,是，完全符合,1,0,0,0.9370712041854858,0.0040874117985367775,0.0054388390854001045
HW2,,是，完全符合,1,0,0,0.9370712041854858,0.004087409935891628,0.005438841879367828
HW2,,是，完全符合,1,0,0,0.9370712041854858,0.004087409935891628,0.005438841879367828
HW2,,,0,0,0,0.0,0.0,0.0
HW2,,Good 都符合題目要求,1,0,0,0.9468982815742493,0.005374492146074772,0.0042461068369448185
HW2,,Good 排版很整齊,1,0,0,0.9605151414871216,0.005279610864818096,0.007009435445070267
HW2,,Good 命名都符合標準,1,0,0,0.9870593547821045,0.036853399127721786,0.003548859851434827
HW2,,Good 命名都符合標準,1,0,0,0.9870593547821045,0.036853399127721786,0.003548859851434827
HW2,,Good 命名都符合標準,1,0,0,0.9870593547821045,0.036853399127721786,0.003548859851434827
HW2,,Good 註解都符合規範,1,0,0,0.9913623929023743,0.0343296080827713,0.0071347556076943874
HW2,,很棒 都有符合題目要求,1,0,0,0.9623291492462158,0.007295070216059685,0.0042713177390396595
HW2,,很棒 排版非常整齊,1,0,0,0.9625011086463928,0.006007156800478697,0.005917082075029612
HW2,,很棒 都有符合標準,1,0,0,0.974018394947052,0.01194443553686142,0.003845936618745327
HW2,,很棒 都有符合標準,1,0,0,0.974018394947052,0.01194443553686142,0.003845936618745327
HW2,,很棒 都有符合標準,1,0,0,0.974018394947052,0.01194443553686142,0.003845936618745327
HW2,,很棒 都有符合規範,1,0,0,0.9776437878608704,0.01310361735522747,0.004240725189447403
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是，但第二題變數名稱應為sentence而非sentance,1,1,0,0.9932132959365845,0.9936140179634094,0.019032061100006104
HW2,,無,0,0,0,0.005273548886179924,0.004011672455817461,0.006583609618246555
HW2,,無,0,0,0,0.005273548886179924,0.004011672455817461,0.006583609618246555
HW2,,符合,1,0,0,0.7538778781890869,0.002060775412246585,0.0044661215506494045
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,無,0,0,0,0.005273548886179924,0.004011672455817461,0.006583609618246555
HW2,,無,0,0,0,0.005273548886179924,0.004011672455817461,0.006583609618246555
HW2,,是,0,0,0,0.005085633601993322,0.0036140382289886475,0.007719187065958977
HW2,,很讚,0,0,0,0.005876272451132536,0.003200553823262453,0.007318797055631876
HW2,,很讚,0,0,0,0.005876272451132536,0.003200553823262453,0.007318797055631876
HW2,,很讚,0,0,0,0.005876272451132536,0.003200553823262453,0.007318797055631876
HW2,,很讚,0,0,0,0.005876272451132536,0.003200553823262453,0.007318797055631876
HW2,,很讚,0,0,0,0.005876272451132536,0.003200553823262453,0.007318797055631876
