Author_ID,Reviewer_ID,Author_Name,Reviewer_Name,Feedback,Label,Time,Assignment,Metrics,Category,Round
34,50,D1051062,D1051594,沒有像我忘記訂正，做得好java人,1,"2022-09-30 15:03:52",HW1,8,2,2
34,50,D1051062,D1051594,沒有像我忘記訂正，做得好java人,1,"2022-09-30 15:03:52",HW1,9,2,2
34,50,D1051062,D1051594,沒有像我忘記訂正，做得好java人,1,"2022-09-30 15:03:52",HW1,13,3,2
35,51,D1051089,D1051619,很不錯哦,0,"2022-09-26 22:51:03",HW1,1,1,1
35,51,D1051089,D1051619,很好,0,"2022-09-26 22:51:03",HW1,2,2,1
35,51,D1051089,D1051619,Good,0,"2022-09-26 22:51:03",HW1,7,2,1
35,51,D1051089,D1051619,讚,0,"2022-09-26 22:51:03",HW1,8,2,1
35,51,D1051089,D1051619,棒,0,"2022-09-26 22:51:03",HW1,9,2,1
35,51,D1051089,D1051619,太厲害了，竟然有記得加上去,0,"2022-09-26 22:51:03",HW1,13,3,1
35,51,D1051089,D1051619,NULL,NULL,NULL,HW1,NULL,NULL,2
36,52,D1051118,D1051622,有,0,"2022-09-27 23:22:25",HW1,1,1,1
36,52,D1051118,D1051622,是,0,"2022-09-27 23:22:25",HW1,2,2,1
36,52,D1051118,D1051622,符合,0,"2022-09-27 23:22:25",HW1,7,2,1
36,52,D1051118,D1051622,是,0,"2022-09-27 23:22:25",HW1,8,2,1
36,52,D1051118,D1051622,是,0,"2022-09-27 23:22:25",HW1,9,2,1
36,52,D1051118,D1051622,符合,0,"2022-09-27 23:22:25",HW1,13,3,1
36,52,D1051118,D1051622,是,0,"2022-10-01 17:04:36",HW1,1,1,2
36,52,D1051118,D1051622,"有
",0,"2022-10-01 17:04:36",HW1,2,2,2
36,52,D1051118,D1051622,有,0,"2022-10-01 17:04:36",HW1,7,2,2
36,52,D1051118,D1051622,"有
",0,"2022-10-01 17:04:36",HW1,8,2,2
36,52,D1051118,D1051622,"有
",0,"2022-10-01 17:04:36",HW1,9,2,2
36,52,D1051118,D1051622,有,0,"2022-10-01 17:04:36",HW1,13,3,2
37,53,D1051121,D1051652,"可印出Hello Word!",1,"2022-09-26 19:34:36",HW1,1,1,1
37,53,D1051121,D1051652,"下面TAB的地方要記得改成 2 spaces~",1,"2022-09-26 19:34:36",HW1,2,2,1
37,53,D1051121,D1051652,本次作業無需使用變數的部分,1,"2022-09-26 19:34:36",HW1,7,2,1
37,53,D1051121,D1051652,PASS,0,"2022-09-26 19:34:36",HW1,8,2,1
37,53,D1051121,D1051652,PASS,0,"2022-09-26 19:34:36",HW1,9,2,1
37,53,D1051121,D1051652,沒有使用註解!,1,"2022-09-26 19:34:36",HW1,13,3,1
37,53,D1051121,D1051652,OK,0,"2022-09-29 02:41:45",HW1,1,1,2
37,53,D1051121,D1051652,"縮排設定好像還沒設定好(右下角的2 SPACE)，但有符合224的縮排規定",1,"2022-09-29 02:41:45",HW1,2,2,2
37,53,D1051121,D1051652,OK,0,"2022-09-29 02:41:45",HW1,7,2,2
37,53,D1051121,D1051652,OK,0,"2022-09-29 02:41:45",HW1,8,2,2
37,53,D1051121,D1051652,OK,0,"2022-09-29 02:41:45",HW1,9,2,2
37,53,D1051121,D1051652,還是沒有補上註解喔~,1,"2022-09-29 02:41:45",HW1,13,3,2
38,54,D1051151,D1051666,PASS,0,"2022-09-27 19:03:59",HW1,1,1,1
38,54,D1051151,D1051666,"外觀看起來滿棒 但checkstyle說縮排不行",1,"2022-09-27 19:03:59",HW1,2,2,1
38,54,D1051151,D1051666,PASS,0,"2022-09-27 19:03:59",HW1,7,2,1
38,54,D1051151,D1051666,PASS,0,"2022-09-27 19:03:59",HW1,8,2,1
38,54,D1051151,D1051666,PASS,0,"2022-09-27 19:03:59",HW1,9,2,1
38,54,D1051151,D1051666,可以去看助教講義第41頁,1,"2022-09-27 19:03:59",HW1,13,3,1
38,54,D1051151,D1051666,PASS,0,"2022-09-29 13:21:42",HW1,1,1,2
38,54,D1051151,D1051666,整齊，Checkstyle也說讚,1,"2022-09-29 13:21:42",HW1,2,2,2
38,54,D1051151,D1051666,PASS,0,"2022-09-29 13:21:42",HW1,7,2,2
38,54,D1051151,D1051666,PASS,0,"2022-09-29 13:21:42",HW1,8,2,2
38,54,D1051151,D1051666,PASS,0,"2022-09-29 13:21:42",HW1,9,2,2
38,54,D1051151,D1051666,讚,0,"2022-09-29 13:21:42",HW1,13,3,2
39,55,D1051210,D1051683,是,0,"2022-09-26 19:56:28",HW1,1,1,1
39,55,D1051210,D1051683,,0,"2022-09-26 19:56:28",HW1,2,2,1
39,55,D1051210,D1051683,,0,"2022-09-26 19:56:28",HW1,7,2,1
39,55,D1051210,D1051683,,0,"2022-09-26 19:56:28",HW1,8,2,1
39,55,D1051210,D1051683,,0,"2022-09-26 19:56:28",HW1,9,2,1
39,55,D1051210,D1051683,JavaDoc沒有打,1,"2022-09-26 19:56:28",HW1,13,3,1
39,55,D1051210,D1051683,,0,"2022-10-01 08:48:34",HW1,1,1,2
39,55,D1051210,D1051683,,0,"2022-10-01 08:48:34",HW1,2,2,2
39,55,D1051210,D1051683,,0,"2022-10-01 08:48:34",HW1,7,2,2
39,55,D1051210,D1051683,,0,"2022-10-01 08:48:34",HW1,8,2,2
39,55,D1051210,D1051683,,0,"2022-10-01 08:48:34",HW1,9,2,2
39,55,D1051210,D1051683,"JavaDoc不完整，還有漏掉的東西沒有寫
可以對照物件導向設計實習- 4 的第41頁",1,"2022-10-01 08:48:34",HW1,13,3,2
40,56,D1051253,D1051712,,0,"2022-09-26 21:46:39",HW1,1,1,1
40,56,D1051253,D1051712,,0,"2022-09-26 21:46:39",HW1,2,2,1
40,56,D1051253,D1051712,,0,"2022-09-26 21:46:39",HW1,7,2,1
40,56,D1051253,D1051712,,0,"2022-09-26 21:46:39",HW1,8,2,1
40,56,D1051253,D1051712,,0,"2022-09-26 21:46:39",HW1,9,2,1
40,56,D1051253,D1051712,,0,"2022-09-26 21:46:39",HW1,13,3,1
40,56,D1051253,D1051712,NULL,NULL,NULL,HW1,NULL,NULL,2
41,57,D1051267,D1051769,是,0,"2022-09-26 17:53:57",HW1,1,1,1
41,57,D1051267,D1051769,是,0,"2022-09-26 17:53:57",HW1,2,2,1
41,57,D1051267,D1051769,是,0,"2022-09-26 17:53:57",HW1,7,2,1
41,57,D1051267,D1051769,是,0,"2022-09-26 17:53:57",HW1,8,2,1
41,57,D1051267,D1051769,是,0,"2022-09-26 17:53:57",HW1,9,2,1
41,57,D1051267,D1051769,"main class 上沒有 java doc",1,"2022-09-26 17:53:57",HW1,13,3,1
41,57,D1051267,D1051769,NULL,NULL,NULL,HW1,NULL,NULL,2
42,58,D1051312,D1051786,,0,"2022-09-26 20:49:32",HW1,1,1,1
42,58,D1051312,D1051786,,0,"2022-09-26 20:49:32",HW1,2,2,1
42,58,D1051312,D1051786,,0,"2022-09-26 20:49:32",HW1,7,2,1
42,58,D1051312,D1051786,,0,"2022-09-26 20:49:32",HW1,8,2,1
42,58,D1051312,D1051786,,0,"2022-09-26 20:49:32",HW1,9,2,1
42,58,D1051312,D1051786,,0,"2022-09-26 20:49:32",HW1,13,3,1
42,58,D1051312,D1051786,,0,"2022-09-29 20:15:37",HW1,1,1,2
42,58,D1051312,D1051786,,0,"2022-09-29 20:15:37",HW1,2,2,2
42,58,D1051312,D1051786,,0,"2022-09-29 20:15:37",HW1,7,2,2
42,58,D1051312,D1051786,,0,"2022-09-29 20:15:37",HW1,8,2,2
42,58,D1051312,D1051786,,0,"2022-09-29 20:15:37",HW1,9,2,2
42,58,D1051312,D1051786,,0,"2022-09-29 20:15:37",HW1,13,3,2
43,59,D1051428,D1051799,"否，程式碼編譯失敗 ",1,"2022-09-26 20:43:39",HW1,1,1,1
43,59,D1051428,D1051799,是，排版整齊,1,"2022-09-26 20:43:39",HW1,2,2,1
43,59,D1051428,D1051799,是,0,"2022-09-26 20:43:39",HW1,7,2,1
43,59,D1051428,D1051799,是,0,"2022-09-26 20:43:39",HW1,8,2,1
43,59,D1051428,D1051799,是,0,"2022-09-26 20:43:39",HW1,9,2,1
43,59,D1051428,D1051799,是,0,"2022-09-26 20:43:39",HW1,13,3,1
43,59,D1051428,D1051799,是,0,"2022-10-01 20:06:19",HW1,1,1,2
43,59,D1051428,D1051799,是,0,"2022-10-01 20:06:19",HW1,2,2,2
43,59,D1051428,D1051799,是,0,"2022-10-01 20:06:19",HW1,7,2,2
43,59,D1051428,D1051799,是,0,"2022-10-01 20:06:19",HW1,8,2,2
43,59,D1051428,D1051799,是,0,"2022-10-01 20:06:19",HW1,9,2,2
43,59,D1051428,D1051799,"HelloWorld 下面要加一下註解 
/**
*
*@param args (這裡加變數說明)
*/",1,"2022-10-01 20:06:19",HW1,13,3,2
44,60,D1051458,D1051827,有達成要求,1,"2022-09-27 18:45:57",HW1,1,1,1
44,60,D1051458,D1051827,大致上沒有問題,0,"2022-09-27 18:45:57",HW1,2,2,1
44,60,D1051458,D1051827,無變數,1,"2022-09-27 18:45:57",HW1,7,2,1
44,60,D1051458,D1051827,無類別,1,"2022-09-27 18:45:57",HW1,8,2,1
44,60,D1051458,D1051827,無方法,0,"2022-09-27 18:45:57",HW1,9,2,1
44,60,D1051458,D1051827,"檔案內沒有 JavaDoc",1,"2022-09-27 18:45:57",HW1,13,3,1
44,60,D1051458,D1051827,有符合題目要求,1,"2022-09-29 18:54:05",HW1,1,1,2
44,60,D1051458,D1051827,"不符合Google 規定，
tab須改用 double space",1,"2022-09-29 18:54:05",HW1,2,2,2
44,60,D1051458,D1051827,無變數需命名,1,"2022-09-29 18:54:05",HW1,7,2,2
44,60,D1051458,D1051827,無類別需命名,1,"2022-09-29 18:54:05",HW1,8,2,2
44,60,D1051458,D1051827,無方法需命名,1,"2022-09-29 18:54:05",HW1,9,2,2
44,60,D1051458,D1051827,程式內無JavaDoc,1,"2022-09-29 18:54:05",HW1,13,3,2
45,61,D1051489,D1051861,"是, what a fucking good code",0,"2022-09-26 22:15:05",HW1,1,1,1
45,61,D1051489,D1051861,是,0,"2022-09-26 22:15:05",HW1,2,2,1
45,61,D1051489,D1051861,是,0,"2022-09-26 22:15:05",HW1,7,2,1
45,61,D1051489,D1051861,是,0,"2022-09-26 22:15:05",HW1,8,2,1
45,61,D1051489,D1051861,是,0,"2022-09-26 22:15:05",HW1,9,2,1
45,61,D1051489,D1051861,否,0,"2022-09-26 22:15:05",HW1,13,3,1
45,61,D1051489,D1051861,NULL,NULL,NULL,HW1,NULL,NULL,2
46,62,D1051492,D1051916,有欸！,0,"2022-09-26 23:36:13",HW1,1,1,1
46,62,D1051492,D1051916,"很整齊 但沒有符合規定",1,"2022-09-26 23:36:13",HW1,2,2,1
46,62,D1051492,D1051916,有欸！雖然沒有變數XD,1,"2022-09-26 23:36:13",HW1,7,2,1
46,62,D1051492,D1051916,有！,0,"2022-09-26 23:36:13",HW1,8,2,1
46,62,D1051492,D1051916,有！,0,"2022-09-26 23:36:13",HW1,9,2,1
46,62,D1051492,D1051916,沒有寫QQ,0,"2022-09-26 23:36:13",HW1,13,3,1
46,62,D1051492,D1051916,很棒！,0,"2022-09-29 20:39:13",HW1,1,1,2
46,62,D1051492,D1051916,"整齊但不符合Google Checkstyle",1,"2022-09-29 20:39:13",HW1,2,2,2
46,62,D1051492,D1051916,很棒！,0,"2022-09-29 20:39:13",HW1,7,2,2
46,62,D1051492,D1051916,很棒！,0,"2022-09-29 20:39:13",HW1,8,2,2
46,62,D1051492,D1051916,很棒！,0,"2022-09-29 20:39:13",HW1,9,2,2
46,62,D1051492,D1051916,"沒有寫Java Doc",1,"2022-09-29 20:39:13",HW1,13,3,2
47,63,D1051517,D1051929,"是,完全符合助教要求",1,"2022-09-27 19:43:00",HW1,1,1,1
47,63,D1051517,D1051929,"是,且使用google check只有缺少了Java Doc而已",1,"2022-09-27 19:43:00",HW1,2,2,1
47,63,D1051517,D1051929,是,0,"2022-09-27 19:43:00",HW1,7,2,1
47,63,D1051517,D1051929,是,0,"2022-09-27 19:43:00",HW1,8,2,1
47,63,D1051517,D1051929,是,0,"2022-09-27 19:43:00",HW1,9,2,1
47,63,D1051517,D1051929,"否,沒有寫JavaDoc",1,"2022-09-27 19:43:00",HW1,13,3,1
47,63,D1051517,D1051929,NULL,NULL,NULL,HW1,NULL,NULL,2
48,64,D1051550,D1051959,很棒。,0,"2022-09-26 20:56:03",HW1,1,1,1
48,64,D1051550,D1051959,乾淨舒服。,0,"2022-09-26 20:56:03",HW1,2,2,1
48,64,D1051550,D1051959,是,0,"2022-09-26 20:56:03",HW1,7,2,1
48,64,D1051550,D1051959,讚,0,"2022-09-26 20:56:03",HW1,8,2,1
48,64,D1051550,D1051959,讚,0,"2022-09-26 20:56:03",HW1,9,2,1
48,64,D1051550,D1051959,讚,0,"2022-09-26 20:56:03",HW1,13,3,1
48,64,D1051550,D1051959,OK,0,"2022-09-29 17:09:15",HW1,1,1,2
48,64,D1051550,D1051959,OK,0,"2022-09-29 17:09:15",HW1,2,2,2
48,64,D1051550,D1051959,OK,0,"2022-09-29 17:09:15",HW1,7,2,2
48,64,D1051550,D1051959,OK,0,"2022-09-29 17:09:15",HW1,8,2,2
48,64,D1051550,D1051959,OK,0,"2022-09-29 17:09:15",HW1,9,2,2
48,64,D1051550,D1051959,"上面的Javadoc似乎想打雙引號 " " ，但你打成 : " 了喔。",1,"2022-09-29 17:09:15",HW1,13,3,2
49,65,D1051564,D1072770,no,0,"2022-09-26 17:59:50",HW1,1,1,1
49,65,D1051564,D1072770,no,0,"2022-09-26 17:59:50",HW1,2,2,1
49,65,D1051564,D1072770,no,0,"2022-09-26 17:59:50",HW1,7,2,1
49,65,D1051564,D1072770,no,0,"2022-09-26 17:59:50",HW1,8,2,1
49,65,D1051564,D1072770,no,0,"2022-09-26 17:59:50",HW1,9,2,1
49,65,D1051564,D1072770,no,0,"2022-09-26 17:59:50",HW1,13,3,1
49,65,D1051564,D1072770,NULL,NULL,NULL,HW1,NULL,NULL,2
50,66,D1051594,D1073027,good,0,"2022-09-30 19:44:22",HW1,1,1,1
50,66,D1051594,D1073027,good,0,"2022-09-30 19:44:22",HW1,2,2,1
50,66,D1051594,D1073027,good,0,"2022-09-30 19:44:22",HW1,7,2,1
50,66,D1051594,D1073027,good,0,"2022-09-30 19:44:22",HW1,8,2,1
50,66,D1051594,D1073027,good,0,"2022-09-30 19:44:22",HW1,9,2,1
50,66,D1051594,D1073027,沒有javadoc,1,"2022-09-30 19:44:22",HW1,13,3,1
50,66,D1051594,D1073027,NULL,NULL,NULL,HW1,NULL,NULL,2
51,67,D1051619,D1076758,"有符合 讚讚",0,"2022-09-26 23:13:08",HW1,1,1,1
51,67,D1051619,D1076758,"有符合 讚讚",0,"2022-09-26 23:13:08",HW1,2,2,1
51,67,D1051619,D1076758,"有符合 讚讚",0,"2022-09-26 23:13:08",HW1,7,2,1
51,67,D1051619,D1076758,"有符合 讚讚",0,"2022-09-26 23:13:08",HW1,8,2,1
51,67,D1051619,D1076758,"有符合 讚讚",0,"2022-09-26 23:13:08",HW1,9,2,1
51,67,D1051619,D1076758,"有符合 讚讚",0,"2022-09-26 23:13:08",HW1,13,3,1
51,67,D1051619,D1076758,讚讚有符合,0,"2022-09-30 20:44:28",HW1,1,1,2
51,67,D1051619,D1076758,讚讚有符合,0,"2022-09-30 20:44:28",HW1,2,2,2
51,67,D1051619,D1076758,讚讚有符合,0,"2022-09-30 20:44:28",HW1,7,2,2
51,67,D1051619,D1076758,讚讚有符合,0,"2022-09-30 20:44:28",HW1,8,2,2
51,67,D1051619,D1076758,讚讚有符合,0,"2022-09-30 20:44:28",HW1,9,2,2
51,67,D1051619,D1076758,讚讚有符合,0,"2022-09-30 20:44:28",HW1,13,3,2
52,68,D1051622,D1076789,很棒,0,"2022-09-26 19:05:33",HW1,1,1,1
52,68,D1051622,D1076789,記得要先用checkstyle檢查,1,"2022-09-26 19:05:33",HW1,2,2,1
52,68,D1051622,D1076789,很棒,0,"2022-09-26 19:05:33",HW1,7,2,1
52,68,D1051622,D1076789,很棒,0,"2022-09-26 19:05:33",HW1,8,2,1
52,68,D1051622,D1076789,很棒,0,"2022-09-26 19:05:33",HW1,9,2,1
52,68,D1051622,D1076789,記得要寫註解~,1,"2022-09-26 19:05:33",HW1,13,3,1
52,68,D1051622,D1076789,棒,0,"2022-09-30 22:43:23",HW1,1,1,2
52,68,D1051622,D1076789,厲害,0,"2022-09-30 22:43:23",HW1,2,2,2
52,68,D1051622,D1076789,good,0,"2022-09-30 22:43:23",HW1,7,2,2
52,68,D1051622,D1076789,100分,0,"2022-09-30 22:43:23",HW1,8,2,2
52,68,D1051622,D1076789,超過100分,0,"2022-09-30 22:43:23",HW1,9,2,2
52,68,D1051622,D1076789,優,0,"2022-09-30 22:43:23",HW1,13,3,2
53,69,D1051652,D1090417,NULL,NULL,NULL,HW1,NULL,NULL,1
53,69,D1051652,D1090417,NULL,NULL,NULL,HW1,NULL,NULL,2
54,70,D1051666,D1090420,,0,"2022-09-26 21:01:53",HW1,1,1,1
54,70,D1051666,D1090420,排版未符合google規範，用點天賜的智力,1,"2022-09-26 21:01:53",HW1,2,2,1
54,70,D1051666,D1090420,,0,"2022-09-26 21:01:53",HW1,7,2,1
54,70,D1051666,D1090420,,0,"2022-09-26 21:01:53",HW1,8,2,1
54,70,D1051666,D1090420,,0,"2022-09-26 21:01:53",HW1,9,2,1
54,70,D1051666,D1090420,你的註解被鯊魚吃了逆?,0,"2022-09-26 21:01:53",HW1,13,3,1
54,70,D1051666,D1090420,,0,"2022-09-29 16:26:53",HW1,1,1,2
54,70,D1051666,D1090420,,0,"2022-09-29 16:26:53",HW1,2,2,2
54,70,D1051666,D1090420,,0,"2022-09-29 16:26:53",HW1,7,2,2
54,70,D1051666,D1090420,,0,"2022-09-29 16:26:53",HW1,8,2,2
54,70,D1051666,D1090420,,0,"2022-09-29 16:26:53",HW1,9,2,2
54,70,D1051666,D1090420,,0,"2022-09-29 16:26:53",HW1,13,3,2
55,71,D1051683,D1090434,是,0,"2022-09-26 17:56:44",HW1,1,1,1
55,71,D1051683,D1090434,是，很整齊,0,"2022-09-26 17:56:44",HW1,2,2,1
55,71,D1051683,D1090434,,0,"2022-09-26 17:56:44",HW1,7,2,1
55,71,D1051683,D1090434,,0,"2022-09-26 17:56:44",HW1,8,2,1
55,71,D1051683,D1090434,,0,"2022-09-26 17:56:44",HW1,9,2,1
55,71,D1051683,D1090434,JavaDoc沒有打完整,1,"2022-09-26 17:56:44",HW1,13,3,1
55,71,D1051683,D1090434,是的,0,"2022-09-29 13:31:22",HW1,1,1,2
55,71,D1051683,D1090434,是的,0,"2022-09-29 13:31:22",HW1,2,2,2
55,71,D1051683,D1090434,是的,0,"2022-09-29 13:31:22",HW1,7,2,2
55,71,D1051683,D1090434,是的,0,"2022-09-29 13:31:22",HW1,8,2,2
55,71,D1051683,D1090434,是的,0,"2022-09-29 13:31:22",HW1,9,2,2
55,71,D1051683,D1090434,JavaDoc不完整，還有漏掉的東西沒有寫,1,"2022-09-29 13:31:22",HW1,13,3,2
56,72,D1051712,D1090477,NULL,NULL,NULL,HW1,NULL,NULL,1
56,72,D1051712,D1090477,NULL,NULL,NULL,HW1,NULL,NULL,2
57,73,D1051769,D1090494,,0,"2022-09-26 19:23:08",HW1,1,1,1
57,73,D1051769,D1090494,,0,"2022-09-26 19:23:08",HW1,2,2,1
57,73,D1051769,D1090494,,0,"2022-09-26 19:23:08",HW1,7,2,1
57,73,D1051769,D1090494,,0,"2022-09-26 19:23:08",HW1,8,2,1
57,73,D1051769,D1090494,,0,"2022-09-26 19:23:08",HW1,9,2,1
57,73,D1051769,D1090494,,0,"2022-09-26 19:23:08",HW1,13,3,1
57,73,D1051769,D1090494,符合題目要求,1,"2022-09-29 10:19:36",HW1,1,1,2
57,73,D1051769,D1090494,排版整齊,1,"2022-09-29 10:19:36",HW1,2,2,2
57,73,D1051769,D1090494,此次沒有變數,1,"2022-09-29 10:19:36",HW1,7,2,2
57,73,D1051769,D1090494,符合,0,"2022-09-29 10:19:36",HW1,8,2,2
57,73,D1051769,D1090494,符合,0,"2022-09-29 10:19:36",HW1,9,2,2
57,73,D1051769,D1090494,符合javadoc,1,"2022-09-29 10:19:36",HW1,13,3,2
58,74,D1051786,D1090519,有,0,"2022-09-27 18:56:39",HW1,1,1,1
58,74,D1051786,D1090519,排版整齊,1,"2022-09-27 18:56:39",HW1,2,2,1
58,74,D1051786,D1090519,,0,"2022-09-27 18:56:39",HW1,7,2,1
58,74,D1051786,D1090519,,0,"2022-09-27 18:56:39",HW1,8,2,1
58,74,D1051786,D1090519,,0,"2022-09-27 18:56:39",HW1,9,2,1
58,74,D1051786,D1090519,沒有JavaDoc,1,"2022-09-27 18:56:39",HW1,13,3,1
58,74,D1051786,D1090519,,0,"2022-10-01 19:12:05",HW1,1,1,2
58,74,D1051786,D1090519,,0,"2022-10-01 19:12:05",HW1,2,2,2
58,74,D1051786,D1090519,,0,"2022-10-01 19:12:05",HW1,7,2,2
58,74,D1051786,D1090519,,0,"2022-10-01 19:12:05",HW1,8,2,2
58,74,D1051786,D1090519,,0,"2022-10-01 19:12:05",HW1,9,2,2
58,74,D1051786,D1090519,還是沒有javadoc,1,"2022-10-01 19:12:05",HW1,13,3,2
59,75,D1051799,D1090522,Pass,0,"2022-09-26 21:41:51",HW1,1,1,1
59,75,D1051799,D1090522,縮排是2格Space，不是4格Space,1,"2022-09-26 21:41:51",HW1,2,2,1
59,75,D1051799,D1090522,Pass,0,"2022-09-26 21:41:51",HW1,7,2,1
59,75,D1051799,D1090522,Pass,0,"2022-09-26 21:41:51",HW1,8,2,1
59,75,D1051799,D1090522,Pass,0,"2022-09-26 21:41:51",HW1,9,2,1
59,75,D1051799,D1090522,JavaDoc的第一句缺少句點,1,"2022-09-26 21:41:51",HW1,13,3,1
59,75,D1051799,D1090522,"有印出Hello World",1,"2022-09-30 18:45:25",HW1,1,1,2
59,75,D1051799,D1090522,排版整齊,1,"2022-09-30 18:45:25",HW1,2,2,2
59,75,D1051799,D1090522,,0,"2022-09-30 18:45:25",HW1,7,2,2
59,75,D1051799,D1090522,,0,"2022-09-30 18:45:25",HW1,8,2,2
59,75,D1051799,D1090522,,0,"2022-09-30 18:45:25",HW1,9,2,2
59,75,D1051799,D1090522,,0,"2022-09-30 18:45:25",HW1,13,3,2
60,76,D1051827,D1090566,有印出來，很好,1,"2022-09-26 20:29:56",HW1,1,1,1
60,76,D1051827,D1090566,乾淨整齊,0,"2022-09-26 20:29:56",HW1,2,2,1
60,76,D1051827,D1090566,good,0,"2022-09-26 20:29:56",HW1,7,2,1
60,76,D1051827,D1090566,good,0,"2022-09-26 20:29:56",HW1,8,2,1
60,76,D1051827,D1090566,good,0,"2022-09-26 20:29:56",HW1,9,2,1
60,76,D1051827,D1090566,缺少JavaDoc,1,"2022-09-26 20:29:56",HW1,13,3,1
60,76,D1051827,D1090566,有印出要求，讚,1,"2022-09-29 20:11:43",HW1,1,1,2
60,76,D1051827,D1090566,"乾淨整齊，google check檢查沒有問題",1,"2022-09-29 20:11:43",HW1,2,2,2
60,76,D1051827,D1090566,good,0,"2022-09-29 20:11:43",HW1,7,2,2
60,76,D1051827,D1090566,good,0,"2022-09-29 20:11:43",HW1,8,2,2
60,76,D1051827,D1090566,good,0,"2022-09-29 20:11:43",HW1,9,2,2
60,76,D1051827,D1090566,"符合! 讚",0,"2022-09-29 20:11:43",HW1,13,3,2
62,1,D1051916,D0746235,輸出符合題目要求,1,"2022-09-26 21:15:40",HW1,1,1,1
62,1,D1051916,D0746235,"排版整齊但不符合google checkstyle規範",1,"2022-09-26 21:15:40",HW1,2,2,1
62,1,D1051916,D0746235,變數命名符合規範,1,"2022-09-26 21:15:40",HW1,7,2,1
62,1,D1051916,D0746235,類別命名符合規範,1,"2022-09-26 21:15:40",HW1,8,2,1
62,1,D1051916,D0746235,方法命名符合規範,1,"2022-09-26 21:15:40",HW1,9,2,1
62,1,D1051916,D0746235,沒有撰寫JavaDoc,1,"2022-09-26 21:15:40",HW1,13,3,1
62,1,D1051916,D0746235,輸出符合題目要求,1,"2022-09-30 11:20:50",HW1,1,1,2
62,1,D1051916,D0746235,是,0,"2022-09-30 11:20:50",HW1,2,2,2
62,1,D1051916,D0746235,是，符合標準,1,"2022-09-30 11:20:50",HW1,7,2,2
62,1,D1051916,D0746235,是，符合,0,"2022-09-30 11:20:50",HW1,8,2,2
62,1,D1051916,D0746235,是，符合,0,"2022-09-30 11:20:50",HW1,9,2,2
62,1,D1051916,D0746235,"main method 的 Java Doc 缺少輸入變數解釋",1,"2022-09-30 11:20:50",HW1,13,3,2
63,2,D1051929,D0746163,4,0,"2022-09-27 21:19:19",HW1,1,1,1
63,2,D1051929,D0746163,4,0,"2022-09-27 21:19:19",HW1,2,2,1
63,2,D1051929,D0746163,4,0,"2022-09-27 21:19:19",HW1,7,2,1
63,2,D1051929,D0746163,4,0,"2022-09-27 21:19:19",HW1,8,2,1
63,2,D1051929,D0746163,4,0,"2022-09-27 21:19:19",HW1,9,2,1
63,2,D1051929,D0746163,缺少javadoc,1,"2022-09-27 21:19:19",HW1,13,3,1
63,2,D1051929,D0746163,NULL,NULL,NULL,HW1,NULL,NULL,2
64,3,D1051959,D0751292,"System.out.println("Hello World");",1,"2022-09-27 10:44:39",HW1,1,1,1
64,3,D1051959,D0751292,,0,"2022-09-27 10:44:39",HW1,2,2,1
64,3,D1051959,D0751292,,0,"2022-09-27 10:44:39",HW1,7,2,1
64,3,D1051959,D0751292,,0,"2022-09-27 10:44:39",HW1,8,2,1
64,3,D1051959,D0751292,,0,"2022-09-27 10:44:39",HW1,9,2,1
64,3,D1051959,D0751292,,0,"2022-09-27 10:44:39",HW1,13,3,1
64,3,D1051959,D0751292,,0,"2022-09-30 17:19:50",HW1,1,1,2
64,3,D1051959,D0751292,,0,"2022-09-30 17:19:50",HW1,2,2,2
64,3,D1051959,D0751292,,0,"2022-09-30 17:19:50",HW1,7,2,2
64,3,D1051959,D0751292,,0,"2022-09-30 17:19:50",HW1,8,2,2
64,3,D1051959,D0751292,,0,"2022-09-30 17:19:50",HW1,9,2,2
64,3,D1051959,D0751292,,0,"2022-09-30 17:19:50",HW1,13,3,2
65,4,D1072770,D0785683,,0,"2022-09-27 20:13:21",HW1,1,1,1
65,4,D1072770,D0785683,,0,"2022-09-27 20:13:21",HW1,2,2,1
65,4,D1072770,D0785683,,0,"2022-09-27 20:13:21",HW1,7,2,1
65,4,D1072770,D0785683,,0,"2022-09-27 20:13:21",HW1,8,2,1
65,4,D1072770,D0785683,,0,"2022-09-27 20:13:21",HW1,9,2,1
65,4,D1072770,D0785683,,0,"2022-09-27 20:13:21",HW1,13,3,1
65,4,D1072770,D0785683,NULL,NULL,NULL,HW1,NULL,NULL,2
66,5,D1073027,D0843601,太神啦,0,"2022-09-27 18:16:54",HW1,1,1,1
66,5,D1073027,D0843601,太整齊了吧,0,"2022-09-27 18:16:54",HW1,2,2,1
66,5,D1073027,D0843601,有的,0,"2022-09-27 18:16:54",HW1,7,2,1
66,5,D1073027,D0843601,有的，太棒了!,0,"2022-09-27 18:16:54",HW1,8,2,1
66,5,D1073027,D0843601,有，太強了!,0,"2022-09-27 18:16:54",HW1,9,2,1
66,5,D1073027,D0843601,JavaDoc打完要句點，跟你被句點一樣.,1,"2022-09-27 18:16:54",HW1,13,3,1
66,5,D1073027,D0843601,gd,0,"2022-09-29 02:41:38",HW1,1,1,2
66,5,D1073027,D0843601,gd,0,"2022-09-29 02:41:38",HW1,2,2,2
66,5,D1073027,D0843601,gd,0,"2022-09-29 02:41:38",HW1,7,2,2
